RC027,0,1,15765691
RC027,1,2,15765692
RC027,2,3,15765693
RC027,3,4,15765694
RC027,4,5,15765695
RC027,5,6,15765696
RC027,6,7,15765697
RC027,7,8,15765698
RC027,8,9,15765699
RC027,9,10,15765700
RC027,10,11,15765701
RC027,11,12,15765702
RC027,12,13,15765703
RC027,13,14,15765704
RC027,14,15,15765705
RC027,15,16,15765706
RC027,16,17,15765707
RC027,17,18,15765708
RC027,18,19,15765709
RC027,19,20,15765710
RC027,20,21,15765711
RC027,21,22,15765712
RC027,22,23,15765713
RC027,23,24,15765714
RC027,24,25,15765715
RC027,25,26,15765716
RC027,26,27,15765717
RC027,27,28,15765718
RC027,28,29,15765719
RC027,29,30,15765720
RC027,30,31,15765721
RC027,31,32,15765722
RC027,32,33,15765723
RC027,33,34,15765724
RC027,34,35,15765725
RC027,35,36,15765726
RC027,36,37,15765727
RC027,37,38,15765728
RC027,38,39,15765729
RC027,39,40,15765730
RC027,40,41,15765731
RC027,41,42,15765732
RC027,42,43,15765733
RC027,43,44,15765734
RC027,44,45,15765735
RC027,45,46,15765736
RC027,46,47,15765737
RC027,47,48,15765738
RC027,48,49,15765739
RC027,49,50,15765740
RC027,50,51,15765741
RC027,51,52,15765742
RC027,52,53,15765743
RC027,53,54,15765744
RC027,54,55,15765745
RC027,55,56,15765746
RC027,56,57,15765747
RC027,57,58,15765748
RC027,58,59,15765749
RC027,59,60,15765750
RC027,60,61,15765751
RC027,61,62,15765752
RC027,62,63,15765753
RC027,63,64,15765754
RC027,64,65,15765755
RC027,65,66,15765756
RC027,66,67,15765757
RC027,67,68,15765758
RC027,68,69,15765759
RC027,69,70,15765760
RC027,70,71,15765761
RC027,71,72,15765762
RC027,72,73,15765763
RC027,73,74,15765764
RC027,74,75,15765765
RC027,75,76,15765766
RC027,76,77,15765767
RC027,77,78,15765768
RC027,78,79,15765769
RC027,79,80,15765770
RC027,80,81,15765771
RC027,81,82,15765772
RC027,82,83,15765773
RC027,83,84,15765774
RC027,84,85,15765775
RC027,85,86,15765776
RC027,86,87,15765777
RC027,87,88,15765778
RC027,88,89,15765779
RC027,89,90,15765780
RC027,90,91,15765781
RC027,91,92,15765782
RC027,92,93,15765783
RC027,93,94,15765784
RC027,94,95,15765785
RC027,95,96,15765786
RC027,96,97,15765787
RC027,97,98,15765788
RC027,98,99,15765789
RC027,99,100,15765790
RC027,100,101,15765791
RC027,101,102,15765792
RC027,102,103,15765793
RC027,103,104,15765794
RC027,104,105,15765795
RC027,105,106,15765796
RC027,106,107,15765797
RC027,107,108,15765798
RC027,108,109,15765799
RC027,109,110,15765800
RC027,110,111,15765801
RC027,111,112,15765802
RC027,112,113,15765803
RC027,113,114,15765804
RC027,114,115,15765805
RC027,115,116,15765806
RC027,116,117,15765807
RC027,117,118,15765808
RC027,118,119,15765809
RC027,119,120,15765810
RC027,120,121,15765811
RC027,121,122,15765812
RC027,122,123,15765813
RC027,123,124,15765814
RC027,124,125,15765815
RC027,125,126,15765816
RC027,126,127,15765817
RC027,127,128,15765818
RC027,128,129,15765819
RC027,129,130,15765820
RC027,130,131,15765821
RC027,131,132,15765822
RC027,132,133,15765823
RC027,133,134,15765824
RC027,134,135,15765825
RC027,135,136,15765826
RC027,136,137,15765827
RC027,137,138,15765828
RC027,138,139,15765829
RC027,139,140,15765830
RC027,140,141,15765831
RC027,141,142,15765832
RC027,142,143,15765833
RC027,143,144,15765834
RC027,144,145,15765835
RC027,145,146,15765836
RC027,146,147,15765837
RC027,147,148,15765838
RC027,148,149,15765839
RC027,149,150,15765840
RC027,150,151,15765841
RC027,151,152,15765842
RC027,152,153,15765843
RC027,153,154,15765844
RC027,154,155,15765845
RC027,155,156,15765846
RC027,156,157,15765847
RC027,157,158,15765848
RC027,158,159,15765849
RC027,159,160,15765850
RC027,160,161,15765851
RC027,161,162,15765852
RC027,162,163,15765853
RC027,163,164,15765854
RC027,164,165,15765855
RC027,165,166,15765856
RC027,166,167,15765857
RC027,167,168,15765858
RC027,168,169,15765859
RC027,169,170,15765860
RC027,170,171,15765861
RC027,171,172,15765862
