RC004,0,1,15712911
RC004,1,2,15712912
RC004,2,3,15712913
RC004,3,4,15712914
RC004,4,5,15712915
RC004,5,6,15712916
RC004,6,7,15712917
RC004,7,8,15712918
RC004,8,9,15712919
RC004,9,10,15712920
RC004,10,11,15712921
RC004,11,12,15712922
RC004,12,13,15712923
RC004,13,14,15712924
RC004,14,15,15712925
RC004,15,16,15712926
RC004,16,17,15712927
RC004,17,18,15712928
RC004,18,19,15712929
RC004,19,20,15712930
RC004,20,21,15712931
RC004,21,22,15712932
RC004,22,23,15712933
RC004,23,24,15712934
RC004,24,25,15712935
RC004,25,26,15712936
RC004,26,27,15712937
RC004,27,28,15712938
RC004,28,29,15712939
RC004,29,30,15712940
RC004,30,31,15712941
RC004,31,32,15712942
RC004,32,33,15712943
RC004,33,34,15712944
RC004,34,35,15712945
RC004,35,36,15712946
RC004,36,37,15712947
RC004,37,38,15712948
RC004,38,39,15712949
RC004,39,40,15712950
RC004,40,41,15712951
RC004,41,42,15712952
RC004,42,43,15712953
RC004,43,44,15712954
RC004,44,45,15712955
RC004,45,46,15712956
RC004,46,47,15712957
RC004,47,48,15712958
RC004,48,49,15712959
RC004,49,50,15712960
RC004,50,51,15712961
RC004,51,52,15712962
RC004,52,53,15712963
RC004,53,54,15712964
RC004,54,55,15712965
RC004,55,56,15712966
RC004,56,57,15712967
RC004,57,58,15712968
RC004,58,59,15712969
RC004,59,60,15712970
RC004,60,61,15712971
RC004,61,62,15712972
RC004,62,63,15712973
RC004,63,64,15712974
RC004,64,65,15712975
RC004,65,66,15712976
RC004,66,67,15712977
RC004,67,68,15712978
RC004,68,69,15712979
RC004,69,70,15712980
RC004,70,71,15712981
RC004,71,72,15712982
RC004,72,73,15712983
RC004,73,74,15712984
RC004,74,75,15712985
RC004,75,76,15712986
RC004,76,77,15712987
RC004,77,78,15712988
RC004,78,79,15712989
RC004,79,80,15712990
RC004,80,81,15712991
RC004,81,82,15712992
RC004,82,83,15712993
RC004,83,84,15712994
RC004,84,85,15712995
RC004,85,86,15712996
RC004,86,87,15712997
RC004,87,88,15712998
RC004,88,89,15712999
RC004,89,90,15713000
RC004,90,91,15713001
RC004,91,92,15713002
RC004,92,93,15713003
RC004,93,94,15713004
RC004,94,95,15713005
RC004,95,96,15713006
RC004,96,97,15713007
RC004,97,98,15713008
RC004,98,99,15713009
RC004,99,100,15713010
RC004,100,101,15713011
RC004,101,102,15713012
RC004,102,103,15713013
RC004,103,104,15713014
RC004,104,105,15713015
RC004,105,106,15713016
RC004,106,107,15713017
RC004,107,108,15713018
RC004,108,109,15713019
RC004,109,110,15713020
RC004,110,111,15713021
RC004,111,112,15713022
