RC057,0,1,15772481
RC057,1,2,15772482
RC057,2,3,15772483
RC057,3,4,15772484
RC057,4,5,15772485
RC057,5,6,15772486
RC057,6,7,15772487
RC057,7,8,15772488
RC057,8,9,15772489
RC057,9,10,15772490
RC057,10,11,15772491
RC057,11,12,15772492
RC057,12,13,15772493
RC057,13,14,15772494
RC057,14,15,15772495
RC057,15,16,15772496
RC057,16,17,15772497
RC057,17,18,15772498
RC057,18,19,15772499
RC057,19,20,15772500
RC057,20,21,15772501
RC057,21,22,15772502
RC057,22,23,15772503
RC057,23,24,15772504
RC057,24,25,15772505
RC057,25,26,15772506
RC057,26,27,15772507
RC057,27,28,15772508
RC057,28,29,15772509
RC057,29,30,15772510
RC057,30,31,15772511
RC057,31,32,15772512
RC057,32,33,15772513
RC057,33,34,15772514
RC057,34,35,15772515
RC057,35,36,15772516
RC057,36,37,15772517
RC057,37,38,15772518
RC057,38,39,15772519
RC057,39,40,15772520
RC057,40,41,15772521
RC057,41,42,15772522
RC057,42,43,15772523
RC057,43,44,15772524
RC057,44,45,15772525
RC057,45,46,15772526
RC057,46,47,15772527
RC057,47,48,15772528
RC057,48,49,15772529
RC057,49,50,15772530
RC057,50,51,15772531
RC057,51,52,15772532
RC057,52,53,15772533
RC057,53,54,15772534
RC057,54,55,15772535
RC057,55,56,15772536
RC057,56,57,15772537
RC057,57,58,15772538
RC057,58,59,15772539
RC057,59,60,15772540
RC057,60,61,15772541
RC057,61,62,15772542
RC057,62,63,15772543
RC057,63,64,15772544
RC057,64,65,15772545
RC057,65,66,15772546
RC057,66,67,15772547
RC057,67,68,15772548
RC057,68,69,15772549
RC057,69,70,15772550
RC057,70,71,15772551
RC057,71,72,15772552
RC057,72,73,15772553
RC057,73,74,15772554
RC057,74,75,15772555
RC057,75,76,15772556
RC057,76,77,15772557
RC057,77,78,15772558
RC057,78,79,15772559
RC057,79,80,15772560
RC057,80,81,15772561
RC057,81,82,15772562
RC057,82,83,15772563
RC057,83,84,15772564
RC057,84,85,15772565
RC057,85,86,15772566
RC057,86,87,15772567
RC057,87,88,15772568
